Country,Continent,Category,Bucket,uniqueID,Freq
Nauru,Oceania,Political Stability & Absence Of Violence,8,OceaniaPolitical Stability & Absence Of Violence8,2
Nepal,Asia,Political Stability & Absence Of Violence,5,AsiaPolitical Stability & Absence Of Violence5,8
Netherlands,Europe,Political Stability & Absence Of Violence,9,EuropePolitical Stability & Absence Of Violence9,15
New Zealand,Oceania,Political Stability & Absence Of Violence,10,OceaniaPolitical Stability & Absence Of Violence10,4
Nicaragua,North America,Political Stability & Absence Of Violence,7,North AmericaPolitical Stability & Absence Of Violence7,4
Niger,Africa,Political Stability & Absence Of Violence,4,AfricaPolitical Stability & Absence Of Violence4,3
Nigeria,Africa,Political Stability & Absence Of Violence,3,AfricaPolitical Stability & Absence Of Violence3,6
Norway,Europe,Political Stability & Absence Of Violence,9,EuropePolitical Stability & Absence Of Violence9,15
Oman,Asia,Political Stability & Absence Of Violence,9,AsiaPolitical Stability & Absence Of Violence9,5
Pakistan,Asia,Political Stability & Absence Of Violence,2,AsiaPolitical Stability & Absence Of Violence2,2
Palau,Oceania,Political Stability & Absence Of Violence,9,OceaniaPolitical Stability & Absence Of Violence9,5
Panama,North America,Political Stability & Absence Of Violence,8,North AmericaPolitical Stability & Absence Of Violence8,5
Papua New Guinea,Oceania,Political Stability & Absence Of Violence,6,OceaniaPolitical Stability & Absence Of Violence6,1
Paraguay,South America,Political Stability & Absence Of Violence,7,South AmericaPolitical Stability & Absence Of Violence7,5
Peru,South America,Political Stability & Absence Of Violence,6,South AmericaPolitical Stability & Absence Of Violence6,3
Philippines,Asia,Political Stability & Absence Of Violence,4,AsiaPolitical Stability & Absence Of Violence4,2
Poland,Europe,Political Stability & Absence Of Violence,8,EuropePolitical Stability & Absence Of Violence8,9
Portugal,Europe,Political Stability & Absence Of Violence,9,EuropePolitical Stability & Absence Of Violence9,15
Qatar,Asia,Political Stability & Absence Of Violence,8,AsiaPolitical Stability & Absence Of Violence8,5
Romania,Europe,Political Stability & Absence Of Violence,7,EuropePolitical Stability & Absence Of Violence7,6
Russia,UN Security Council,Political Stability & Absence Of Violence,5,UN Security CouncilPolitical Stability & Absence Of Violence5,1
Rwanda,Africa,Political Stability & Absence Of Violence,7,AfricaPolitical Stability & Absence Of Violence7,10
Saint Kitts and Nevis,North America,Political Stability & Absence Of Violence,8,North AmericaPolitical Stability & Absence Of Violence8,5
Saint Lucia,North America,Political Stability & Absence Of Violence,9,North AmericaPolitical Stability & Absence Of Violence9,8
Saint Vincent and the Grenadines,North America,Political Stability & Absence Of Violence,9,North AmericaPolitical Stability & Absence Of Violence9,8
Samoa,Oceania,Political Stability & Absence Of Violence,10,OceaniaPolitical Stability & Absence Of Violence10,4
San Marino,Europe,Political Stability & Absence Of Violence,9,EuropePolitical Stability & Absence Of Violence9,15
Sao Tome and Principe,Africa,Political Stability & Absence Of Violence,7,AfricaPolitical Stability & Absence Of Violence7,10
Saudi Arabia,Asia,Political Stability & Absence Of Violence,6,AsiaPolitical Stability & Absence Of Violence6,6
Senegal,Africa,Political Stability & Absence Of Violence,7,AfricaPolitical Stability & Absence Of Violence7,10
Serbia,Europe,Political Stability & Absence Of Violence,7,EuropePolitical Stability & Absence Of Violence7,6
Seychelles,Africa,Political Stability & Absence Of Violence,8,AfricaPolitical Stability & Absence Of Violence8,2
Sierra Leone,Africa,Political Stability & Absence Of Violence,7,AfricaPolitical Stability & Absence Of Violence7,10
Singapore,Asia,Political Stability & Absence Of Violence,10,AsiaPolitical Stability & Absence Of Violence10,2
Slovakia,Europe,Political Stability & Absence Of Violence,9,EuropePolitical Stability & Absence Of Violence9,15
Slovenia,Europe,Political Stability & Absence Of Violence,9,EuropePolitical Stability & Absence Of Violence9,15
Solomon Islands,Oceania,Political Stability & Absence Of Violence,7,OceaniaPolitical Stability & Absence Of Violence7,2
Somalia,Africa,Political Stability & Absence Of Violence,2,AfricaPolitical Stability & Absence Of Violence2,4
South Africa,Africa,Political Stability & Absence Of Violence,6,AfricaPolitical Stability & Absence Of Violence6,14
South Sudan,Africa,Political Stability & Absence Of Violence,2,AfricaPolitical Stability & Absence Of Violence2,4
Spain,Europe,Political Stability & Absence Of Violence,8,EuropePolitical Stability & Absence Of Violence8,9
Sri Lanka,Asia,Political Stability & Absence Of Violence,7,AsiaPolitical Stability & Absence Of Violence7,8
Sudan,Africa,Political Stability & Absence Of Violence,3,AfricaPolitical Stability & Absence Of Violence3,6
Suriname,South America,Political Stability & Absence Of Violence,7,South AmericaPolitical Stability & Absence Of Violence7,5
Sweden,Europe,Political Stability & Absence Of Violence,9,EuropePolitical Stability & Absence Of Violence9,15
Switzerland,Europe,Political Stability & Absence Of Violence,10,EuropePolitical Stability & Absence Of Violence10,7
Syria,Asia,Political Stability & Absence Of Violence,1,AsiaPolitical Stability & Absence Of Violence1,3
Taiwan,Asia,Political Stability & Absence Of Violence,9,AsiaPolitical Stability & Absence Of Violence9,5
Tajikistan,Asia,Political Stability & Absence Of Violence,5,AsiaPolitical Stability & Absence Of Violence5,8
Tanzania,Africa,Political Stability & Absence Of Violence,6,AfricaPolitical Stability & Absence Of Violence6,14
Thailand,Asia,Political Stability & Absence Of Violence,5,AsiaPolitical Stability & Absence Of Violence5,8
Timor-Leste,Asia,Political Stability & Absence Of Violence,7,AsiaPolitical Stability & Absence Of Violence7,8
Togo,Africa,Political Stability & Absence Of Violence,5,AfricaPolitical Stability & Absence Of Violence5,11
Tonga,Oceania,Political Stability & Absence Of Violence,9,OceaniaPolitical Stability & Absence Of Violence9,5
Trinidad and Tobago,North America,Political Stability & Absence Of Violence,8,North AmericaPolitical Stability & Absence Of Violence8,5
Tunisia,Africa,Political Stability & Absence Of Violence,5,AfricaPolitical Stability & Absence Of Violence5,11
Turkey,Asia,Political Stability & Absence Of Violence,3,AsiaPolitical Stability & Absence Of Violence3,2
Turkmenistan,Asia,Political Stability & Absence Of Violence,7,AsiaPolitical Stability & Absence Of Violence7,8
Tuvalu,Oceania,Political Stability & Absence Of Violence,10,OceaniaPolitical Stability & Absence Of Violence10,4
Uganda,Africa,Political Stability & Absence Of Violence,6,AfricaPolitical Stability & Absence Of Violence6,14
Ukraine,Europe,Political Stability & Absence Of Violence,3,EuropePolitical Stability & Absence Of Violence3,1
United Arab Emirates,Asia,Political Stability & Absence Of Violence,8,AsiaPolitical Stability & Absence Of Violence8,5
United Kingdom,UN Security Council,Political Stability & Absence Of Violence,7,UN Security CouncilPolitical Stability & Absence Of Violence7,2
United States,UN Security Council,Political Stability & Absence Of Violence,8,UN Security CouncilPolitical Stability & Absence Of Violence8,1
Uruguay,South America,Political Stability & Absence Of Violence,9,South AmericaPolitical Stability & Absence Of Violence9,1
Uzbekistan,Asia,Political Stability & Absence Of Violence,6,AsiaPolitical Stability & Absence Of Violence6,6
Vanuatu,Oceania,Political Stability & Absence Of Violence,8,OceaniaPolitical Stability & Absence Of Violence8,2
Venezuela,South America,Political Stability & Absence Of Violence,4,South AmericaPolitical Stability & Absence Of Violence4,1
Vietnam,Asia,Political Stability & Absence Of Violence,8,AsiaPolitical Stability & Absence Of Violence8,5
Yemen,Asia,Political Stability & Absence Of Violence,1,AsiaPolitical Stability & Absence Of Violence1,3
Zambia,Africa,Political Stability & Absence Of Violence,7,AfricaPolitical Stability & Absence Of Violence7,10
Zimbabwe,Africa,Political Stability & Absence Of Violence,5,AfricaPolitical Stability & Absence Of Violence5,11
Afghanistan,Asia,Government Effectiveness,3,AsiaGovernment Effectiveness3,4
Albania,Europe,Government Effectiveness,6,EuropeGovernment Effectiveness6,7
Algeria,Africa,Government Effectiveness,5,AfricaGovernment Effectiveness5,7
Andorra,Europe,Government Effectiveness,10,EuropeGovernment Effectiveness10,8
Angola,Africa,Government Effectiveness,4,AfricaGovernment Effectiveness4,19
Antigua & Barbuda,North America,Government Effectiveness,6,North AmericaGovernment Effectiveness6,7
Argentina,South America,Government Effectiveness,6,South AmericaGovernment Effectiveness6,3
Armenia,Europe,Government Effectiveness,6,EuropeGovernment Effectiveness6,7
Australia,Oceania,Government Effectiveness,9,OceaniaGovernment Effectiveness9,1
Austria,Europe,Government Effectiveness,9,EuropeGovernment Effectiveness9,6
Azerbaijan,Europe,Government Effectiveness,5,EuropeGovernment Effectiveness5,7
Bahamas,North America,Government Effectiveness,7,North AmericaGovernment Effectiveness7,3
Bahrain,Asia,Government Effectiveness,6,AsiaGovernment Effectiveness6,10
Bangladesh,Asia,Government Effectiveness,4,AsiaGovernment Effectiveness4,6
Barbados,North America,Government Effectiveness,8,North AmericaGovernment Effectiveness8,1
Belarus,Europe,Government Effectiveness,5,EuropeGovernment Effectiveness5,7
Belgium,Europe,Government Effectiveness,8,EuropeGovernment Effectiveness8,10
Belize,North America,Government Effectiveness,4,North AmericaGovernment Effectiveness4,3
Benin,Africa,Government Effectiveness,4,AfricaGovernment Effectiveness4,19
Bhutan,Asia,Government Effectiveness,7,AsiaGovernment Effectiveness7,3
Bolivia,South America,Government Effectiveness,5,South AmericaGovernment Effectiveness5,4
Bosnia and Herzegovina,Europe,Government Effectiveness,5,EuropeGovernment Effectiveness5,7
Botswana,Africa,Government Effectiveness,7,AfricaGovernment Effectiveness7,2
Brazil,South America,Government Effectiveness,5,South AmericaGovernment Effectiveness5,4
Brunei,Asia,Government Effectiveness,8,AsiaGovernment Effectiveness8,4
Bulgaria,Europe,Government Effectiveness,6,EuropeGovernment Effectiveness6,7
Burkina Faso,Africa,Government Effectiveness,5,AfricaGovernment Effectiveness5,7
Burundi,Africa,Government Effectiveness,3,AfricaGovernment Effectiveness3,10
Cabo Verde,Africa,Government Effectiveness,6,AfricaGovernment Effectiveness6,6
Cambodia,Asia,Government Effectiveness,4,AsiaGovernment Effectiveness4,6
Cameroon,Africa,Government Effectiveness,4,AfricaGovernment Effectiveness4,19
Canada,North America,Government Effectiveness,10,North AmericaGovernment Effectiveness10,1
Central African Republic,Africa,Government Effectiveness,2,AfricaGovernment Effectiveness2,6
Chad,Africa,Government Effectiveness,3,AfricaGovernment Effectiveness3,10
Chile,South America,Government Effectiveness,8,South AmericaGovernment Effectiveness8,1
China,UN Security Council,Government Effectiveness,7,UN Security CouncilGovernment Effectiveness7,1
Colombia,South America,Government Effectiveness,6,South AmericaGovernment Effectiveness6,3
Comoros,Africa,Government Effectiveness,2,AfricaGovernment Effectiveness2,6
Congo (Dem. Rep.),Africa,Government Effectiveness,2,AfricaGovernment Effectiveness2,6
Congo (Rep.),Africa,Government Effectiveness,3,AfricaGovernment Effectiveness3,10
Costa Rica,North America,Government Effectiveness,6,North AmericaGovernment Effectiveness6,7
Cote d'Ivoire,Africa,Government Effectiveness,4,AfricaGovernment Effectiveness4,19
Croatia,Europe,Government Effectiveness,7,EuropeGovernment Effectiveness7,5
Cuba,North America,Government Effectiveness,5,North AmericaGovernment Effectiveness5,6
Cyprus,Europe,Government Effectiveness,8,EuropeGovernment Effectiveness8,10
Czech Republic,Europe,Government Effectiveness,8,EuropeGovernment Effectiveness8,10
Denmark,Europe,Government Effectiveness,10,EuropeGovernment Effectiveness10,8
Djibouti,Africa,Government Effectiveness,4,AfricaGovernment Effectiveness4,19
Dominica,North America,Government Effectiveness,5,North AmericaGovernment Effectiveness5,6
Dominican Republic,North America,Government Effectiveness,5,North AmericaGovernment Effectiveness5,6
Ecuador,South America,Government Effectiveness,5,South AmericaGovernment Effectiveness5,4
Egypt,Africa,Government Effectiveness,4,AfricaGovernment Effectiveness4,19
El Salvador,North America,Government Effectiveness,5,North AmericaGovernment Effectiveness5,6
Equatorial Guinea,Africa,Government Effectiveness,3,AfricaGovernment Effectiveness3,10
Eritrea,Africa,Government Effectiveness,2,AfricaGovernment Effectiveness2,6
Estonia,Europe,Government Effectiveness,8,EuropeGovernment Effectiveness8,10
Eswatini,Africa,Government Effectiveness,5,AfricaGovernment Effectiveness5,7
Ethiopia,Africa,Government Effectiveness,4,AfricaGovernment Effectiveness4,19
Fiji,Oceania,Government Effectiveness,6,OceaniaGovernment Effectiveness6,2
Finland,Europe,Government Effectiveness,10,EuropeGovernment Effectiveness10,8
France,UN Security Council,Government Effectiveness,9,UN Security CouncilGovernment Effectiveness9,3
Gabon,Africa,Government Effectiveness,4,AfricaGovernment Effectiveness4,19
"Gambia, The",Africa,Government Effectiveness,No Data,AfricaGovernment EffectivenessNo Data,1
Georgia,Europe,Government Effectiveness,7,EuropeGovernment Effectiveness7,5
Germany,Europe,Government Effectiveness,9,EuropeGovernment Effectiveness9,6
Ghana,Africa,Government Effectiveness,6,AfricaGovernment Effectiveness6,6
Greece,Europe,Government Effectiveness,6,EuropeGovernment Effectiveness6,7
Grenada,North America,Government Effectiveness,5,North AmericaGovernment Effectiveness5,6
Guatemala,North America,Government Effectiveness,4,North AmericaGovernment Effectiveness4,3
Guinea,Africa,Government Effectiveness,4,AfricaGovernment Effectiveness4,19
Guinea-Bissau,Africa,Government Effectiveness,2,AfricaGovernment Effectiveness2,6
Guyana,South America,Government Effectiveness,5,South AmericaGovernment Effectiveness5,4
Haiti,North America,Government Effectiveness,1,North AmericaGovernment Effectiveness1,1
Honduras,North America,Government Effectiveness,5,North AmericaGovernment Effectiveness5,6
Hungary,Europe,Government Effectiveness,7,EuropeGovernment Effectiveness7,5
Iceland,Europe,Government Effectiveness,9,EuropeGovernment Effectiveness9,6
India,Asia,Government Effectiveness,6,AsiaGovernment Effectiveness6,10
Indonesia,Asia,Government Effectiveness,6,AsiaGovernment Effectiveness6,10
Iran,Asia,Government Effectiveness,5,AsiaGovernment Effectiveness5,9
Iraq,Asia,Government Effectiveness,3,AsiaGovernment Effectiveness3,4
Ireland,Europe,Government Effectiveness,9,EuropeGovernment Effectiveness9,6
Israel,Asia,Government Effectiveness,9,AsiaGovernment Effectiveness9,3
Italy,Europe,Government Effectiveness,7,EuropeGovernment Effectiveness7,5
Jamaica,North America,Government Effectiveness,7,North AmericaGovernment Effectiveness7,3
Japan,Asia,Government Effectiveness,9,AsiaGovernment Effectiveness9,3
Jordan,Asia,Government Effectiveness,6,AsiaGovernment Effectiveness6,10
Kazakhstan,Asia,Government Effectiveness,6,AsiaGovernment Effectiveness6,10
Kenya,Africa,Government Effectiveness,5,AfricaGovernment Effectiveness5,7
Kiribati,Oceania,Government Effectiveness,5,OceaniaGovernment Effectiveness5,4
Korea (Dem. People’s Rep.),Asia,Government Effectiveness,2,AsiaGovernment Effectiveness2,3
Korea (Rep.),Asia,Government Effectiveness,8,AsiaGovernment Effectiveness8,4
Kosovo,Europe,Government Effectiveness,5,EuropeGovernment Effectiveness5,7
Kuwait,Asia,Government Effectiveness,5,AsiaGovernment Effectiveness5,9
Kyrgyzstan,Asia,Government Effectiveness,4,AsiaGovernment Effectiveness4,6
Laos,Asia,Government Effectiveness,5,AsiaGovernment Effectiveness5,9
Latvia,Europe,Government Effectiveness,8,EuropeGovernment Effectiveness8,10
Lebanon,Asia,Government Effectiveness,5,AsiaGovernment Effectiveness5,9
Lesotho,Africa,Government Effectiveness,4,AfricaGovernment Effectiveness4,19
Liberia,Africa,Government Effectiveness,3,AfricaGovernment Effectiveness3,10
Libya,Africa,Government Effectiveness,2,AfricaGovernment Effectiveness2,6
Liechtenstein,Europe,Government Effectiveness,10,EuropeGovernment Effectiveness10,8
Lithuania,Europe,Government Effectiveness,8,EuropeGovernment Effectiveness8,10
Luxembourg,Europe,Government Effectiveness,9,EuropeGovernment Effectiveness9,6
Macedonia,Europe,Government Effectiveness,6,EuropeGovernment Effectiveness6,7
Madagascar,Africa,Government Effectiveness,3,AfricaGovernment Effectiveness3,10
